"INC NUMBER","OCCURRED ON","OCCURRED TO","UCR CRIME CATEGORY","100 BLOCK ADDR","ZIP","PREMISE TYPE","GRID"
"202300001486627",09/29/2023  08:00,09/29/2023  09:00,"LARCENY-THEFT","85XX N CENTRAL AVE","85021","FENCED RESIDENTIAL YARD","CG27"
"202300001523611",09/29/2023  08:20,,"LARCENY-THEFT","126XX N PARADISE VILLAGE PKWY W","85032","DEPARTMENT / DISCOUNT STORE","DB37"
"202300001481142",09/29/2023  08:54,,"LARCENY-THEFT","27XX S 51ST AVE","85043","CONVENIENCE MARKET / STORE","AH17"
"202300001481264",09/29/2023  09:27,,"DRUG OFFENSE","N 27TH AVE & W INDIAN SCHOOL RD","85017","ALLEY","BH22"
"202300001481331",09/29/2023  09:40,09/29/2023  09:40,"LARCENY-THEFT","10XX E BUTLER DR","85020","SINGLE FAMILY HOUSE","CF29"
"202300001496571",09/29/2023  10:00,09/30/2023  12:00,"MOTOR VEHICLE THEFT","17XX E VAN BUREN ST","85034","AUTO DEALERSHIP NEW/USED","BA31"
"202300001484082",09/29/2023  10:00,09/29/2023  19:00,"LARCENY-THEFT","19XX E OSBORN RD","85016","APARTMENT","BF31A"
"202300001481739",09/29/2023  10:07,09/29/2023  10:32,"LARCENY-THEFT","28XX E SUNNYSIDE DR","85028","SINGLE FAMILY HOUSE","DA34"
"202300001481543",09/29/2023  10:15,,"DRUG OFFENSE","34XX W DUNLAP AVE","85051","PARKING LOT","CH21"
"202300001482781",09/29/2023  10:18,09/29/2023  10:30,"LARCENY-THEFT","78XX N 12TH ST","85020","SPECIALTY STORE","CE29"
"202300001481597",09/29/2023  10:30,,"AGGRAVATED ASSAULT","19XX W GLENDALE AVE","85021","HOSPITAL","CD24"
"202300001482029",09/29/2023  10:35,,"DRUG OFFENSE","28XX W LARKSPUR DR","85029","PARKING LOT","DB22"
"202300001482028",09/29/2023  10:45,,"DRUG OFFENSE","124XX N 28TH DR","85029","PARKING LOT","DB22"
"202380006434",09/29/2023  11:00,09/29/2023  11:10,"LARCENY-THEFT","32XX E PINCHOT AVE","85018","OTHER","BF35"
"202300001485664",09/29/2023  11:00,09/30/2023  02:42,"MOTOR VEHICLE THEFT","25XX W ADAMS ST","85009","DRIVEWAY","BA23"
"202300001481758",09/29/2023  11:10,,"DRUG OFFENSE","12XX E JACKSON ST","85034","STREET / ROADWAY / SIDEWALK","BA30"
"202300001481867",09/29/2023  11:20,09/29/2023  11:25,"LARCENY-THEFT","18XX W BETHANY HOME RD","85015","DRUG STORE","CA25"
"202300001481835",09/29/2023  11:26,09/29/2023  11:26,"DRUG OFFENSE","N 18TH AVE & W TURNEY AVE","85015","STREET / ROADWAY / SIDEWALK","BI25"
"202300001481901",09/29/2023  11:30,,"LARCENY-THEFT","98XX W LOWER BUCKEYE RD","85353","SPECIALTY STORE","AH05"
"202300001481975",09/29/2023  11:47,,"LARCENY-THEFT","41XX N 108TH AVE","85037","HOSPITAL","BH02"
"202300001481972",09/29/2023  11:50,,"AGGRAVATED ASSAULT","8XX E JEFFERSON ST","85034","RENTAL STORAGE / FACILITY","BA29"
"202300001484186",09/29/2023  12:00,09/29/2023  19:43,"BURGLARY","59XX S 12TH LN","85041","SINGLE FAMILY HOUSE","AD26"
"202300001483216",09/29/2023  12:00,,"BURGLARY","52XX E CAMELBACK RD","85018","HOTEL / MOTEL","BJ40"
"202300001482073",09/29/2023  12:00,,"LARCENY-THEFT","46XX E BROADWAY RD","85040","DEPARTMENT / DISCOUNT STORE","AE38"
"202300001509478",09/29/2023  12:00,10/04/2023  16:41,"LARCENY-THEFT","96XX S 44TH ST","85044","SINGLE FAMILY HOUSE","ID38"
"202300001486278",09/29/2023  12:00,09/30/2023  07:30,"LARCENY-THEFT","89XX W FAIRMOUNT AVE","85037","VEHICLE","BG07"
"202300001482271",09/29/2023  12:15,09/29/2023  12:40,"LARCENY-THEFT","21XX N 35TH AVE","85009","CONVENIENCE MARKET / STORE","BD20"
"202300001482126",09/29/2023  12:19,,"AGGRAVATED ASSAULT","7XX W COOLIDGE ST","85013","APARTMENT","BI26"
"202300001496329",09/29/2023  12:22,,"LARCENY-THEFT","61XX N 35TH AVE","85017","DEPARTMENT / DISCOUNT STORE","CB21"
"202300001482179",09/29/2023  12:28,09/29/2023  12:30,"DRUG OFFENSE","28XX W LARKSPUR DR","85029","STREET / ROADWAY / SIDEWALK","DB22"
"202300001482383",09/29/2023  12:35,,"ARSON","18XX W BELL RD","85023","DEPARTMENT / DISCOUNT STORE","DG25"
"202300001482225",09/29/2023  12:40,,"AGGRAVATED ASSAULT","19XX E WARNER ST","85040","APARTMENT","AF31"
"202300001482268",09/29/2023  12:40,09/29/2023  12:50,"MOTOR VEHICLE THEFT","S 1ST AVE & W LINCOLN ST","85003","STREET / ROADWAY / SIDEWALK","AJ27"
"202300001482336",09/29/2023  13:03,09/29/2023  13:03,"AGGRAVATED ASSAULT","5XX W OSBORN RD","85013","GROCERY / SUPER MARKET","BG27"
"202300001483118",09/29/2023  13:18,,"LARCENY-THEFT","47XX E RAY RD","85044","DEPARTMENT / DISCOUNT STORE","IJ38"
"202300001484015",09/29/2023  13:45,,"LARCENY-THEFT","60XX E CAMELBACK RD","85251","HOTEL / MOTEL","BJ42"
"202300001482564",09/29/2023  13:48,,"LARCENY-THEFT","33XX W CAMELBACK RD","85017","UNKNOWN","BJ21"
"202300001497305",09/29/2023  14:00,10/02/2023  06:00,"BURGLARY","27XX E OSBORN RD","85016","CONSTRUCTION SITE","BG33"
"202300001482599",09/29/2023  14:01,,"AGGRAVATED ASSAULT","3XX W CULVER ST","85003","APARTMENT","BC27A"
"202300001482857",09/29/2023  14:40,09/29/2023  14:45,"LARCENY-THEFT","106XX N 32ND ST","85028","GROCERY / SUPER MARKET","CJ35B"
"202300001483613",09/29/2023  15:00,,"LARCENY-THEFT","45XX N BLACK CANYON AC","85017","GROCERY / SUPER MARKET","BI23B"
"202300001483152",09/29/2023  15:00,09/29/2023  16:02,"ROBBERY","2XX E BELL RD","85022","DRUG STORE","DH28"
"202300001525302",09/29/2023  15:00,10/06/2023  13:00,"MOTOR VEHICLE THEFT","168XX N 7TH AVE","85023","AUTO DEALERSHIP NEW/USED","DG27"
"202300001526145",09/29/2023  15:00,,"LARCENY-THEFT","7XX W CAMELBACK RD","85013","FAST FOOD STORE","BJ26"
"202300001495751",09/29/2023  15:00,10/02/2023  06:45,"LARCENY-THEFT","12XX E ALTA VISTA RD","85042","VEHICLE","AC30"
"202300001482889",09/29/2023  15:04,,"AGGRAVATED ASSAULT","83XX N 19TH AVE","85021","APARTMENT","CF24"
"202300001482910",09/29/2023  15:09,09/29/2023  15:09,"ROBBERY","50XX W CACTUS RD","85304","FAST FOOD STORE","DB17"
"202300001482988",09/29/2023  15:24,,"LARCENY-THEFT","24XX E CAMELBACK RD","85016","DEPARTMENT / DISCOUNT STORE","BJ33"
"202300001486229",09/29/2023  15:30,09/30/2023  07:30,"MOTOR VEHICLE THEFT","63XX N 16TH ST","85016","APARTMENT","CB31B"
"202300001483092",09/29/2023  15:50,09/29/2023  15:50,"LARCENY-THEFT","104XX N 31ST AVE","85051","SPECIALTY STORE","CI22"
"202380006381",09/29/2023  16:00,09/29/2023  16:30,"LARCENY-THEFT","17XX W THUNDERBIRD RD","85023","SCHOOL-ELEMENTARY/SECONDARY","DD25"
"202300001483670",09/29/2023  16:00,09/29/2023  17:47,"ROBBERY","103XX W COLTER ST","85307","SINGLE FAMILY HOUSE","BJ03"
"202300001498464",09/29/2023  16:00,,"LARCENY-THEFT","50XX W VIRGINIA AVE","85035","FENCED RESIDENTIAL YARD","BE17"
"202300001486660",09/29/2023  16:00,09/30/2023  10:00,"LARCENY-THEFT","208XX N 27TH AVE","85027","PARKING LOT","EB22"
"202300001483355",09/29/2023  16:20,09/29/2023  16:40,"DRUG OFFENSE","152XX N 32ND ST","85032","STREET / ROADWAY / SIDEWALK","DE35B"
"202380006383",09/29/2023  16:30,09/29/2023  19:24,"LARCENY-THEFT","74XX W INDIAN SCHOOL RD","85033","DEPARTMENT / DISCOUNT STORE","BG11"
"202300001483906",09/29/2023  16:32,09/29/2023  16:34,"LARCENY-THEFT","83XX W INDIAN SCHOOL RD","85037","GROCERY / SUPER MARKET","BG08"
"202300001483414",09/29/2023  16:37,09/29/2023  16:37,"DRUG OFFENSE","14XX N 15TH ST","85006","VEHICLE","BC30A"
"202300001483378",09/29/2023  16:45,09/29/2023  16:45,"DRUG OFFENSE","46XX E PUEBLO AVE","85040","APARTMENT","AF38B"
"202300001483364",09/29/2023  16:45,,"LARCENY-THEFT","35XX W PEORIA AVE","85051","GROCERY / SUPER MARKET","CI20A"
"202300001488594",09/29/2023  16:50,09/30/2023  17:05,"LARCENY-THEFT","74XX W VIRGINIA AVE","85035","DEPARTMENT / DISCOUNT STORE","BE11"
"202300001492189",09/29/2023  16:58,,"LARCENY-THEFT","21XX E BASELINE RD","85042","DEPARTMENT / DISCOUNT STORE","AB32"
"202300001496643",09/29/2023  17:00,09/30/2023  12:00,"LARCENY-THEFT","128XX N 28TH DR","85029","PARKING LOT","DB22"
"202300001483536",09/29/2023  17:20,,"LARCENY-THEFT","75XX S 19TH AVE","85041","DRUG STORE","AB24"
"202300001496211",09/29/2023  17:30,10/02/2023  09:00,"BURGLARY","44XX E BASELINE RD","85042","OFFICE / COMMERCIAL BUILDING","AB38"
"202300001486761",09/29/2023  17:30,09/30/2023  08:30,"MOTOR VEHICLE THEFT","152XX N 40TH ST","85032","APARTMENT","DE36"
"202300001483693",09/29/2023  17:55,,"AGGRAVATED ASSAULT","15XX N 50TH AVE","85043","HOTEL / MOTEL","BC17A"
"202300001488234",09/29/2023  18:00,09/30/2023  16:00,"BURGLARY","56XX N 30TH DR","85017","STOREROOM/SHED (RESIDENTIAL)","CA22"
"202300001490912",09/29/2023  18:00,,"MOTOR VEHICLE THEFT","33XX W MALDONADO RD","85041","STREET / ROADWAY / SIDEWALK","AB21"
"202300001486652",09/29/2023  18:00,09/30/2023  09:00,"LARCENY-THEFT","176XX N CAVE CREEK RD","85022","PARKING LOT","DH32"
"202380006387",09/29/2023  18:01,09/30/2023  06:02,"LARCENY-THEFT","26XX E ELWOOD ST","85040","OFFICE / COMMERCIAL BUILDING","AG33"
"202300001483865",09/29/2023  18:34,,"MOTOR VEHICLE THEFT","18XX W BASELINE RD","85041","OTHER","AB25"
"202300001540951",09/29/2023  19:00,,"LARCENY-THEFT","88XX W HEBER RD","85353","SINGLE FAMILY HOUSE","AG07"
"202300001488104",09/29/2023  19:00,09/30/2023  13:00,"MOTOR VEHICLE THEFT","32XX W ST CATHERINE AVE","85041","STREET / ROADWAY / SIDEWALK","AC21"
"202300001485805",09/29/2023  19:30,09/30/2023  03:10,"MOTOR VEHICLE THEFT","25XX N 27TH AVE","85009","SPECIALTY STORE","BE23B"
"202300001484137",09/29/2023  19:37,09/29/2023  19:37,"LARCENY-THEFT","22XX E BASELINE RD","85042","GROCERY / SUPER MARKET","AB32"
"202300001484183",09/29/2023  19:43,,"LARCENY-THEFT","104XX N 31ST AVE","85051","SPECIALTY STORE","CI22"
"202300001538577",09/29/2023  20:00,09/30/2023  12:00,"LARCENY-THEFT","50XX W THUNDERBIRD RD","85306","VEHICLE","DD17"
"202300001487008",09/29/2023  20:00,09/30/2023  10:00,"MOTOR VEHICLE THEFT","26XX N 36TH ST","85008","APARTMENT","BE36"
"202300001485148",09/29/2023  20:00,09/29/2023  21:00,"ROBBERY","29XX N 75TH AVE","85033","PARKING LOT","BF11"
"202300001492647",09/29/2023  20:00,,"AGGRAVATED ASSAULT","42XX N 35TH AVE","85017","APARTMENT","BH21"
"202300001484251",09/29/2023  20:00,,"AGGRAVATED ASSAULT","59XX W MONROE ST","85043","VEHICLE","BA14"
"202300001487049",09/29/2023  20:00,09/30/2023  10:30,"MOTOR VEHICLE THEFT","XX E BELL RD","85022","APARTMENT","DH28"
"202300001484434",09/29/2023  20:44,,"AGGRAVATED ASSAULT","8XX N 30TH ST","85008","APARTMENT","BB34"
"202300001503698",09/29/2023  21:00,09/30/2023  04:00,"MOTOR VEHICLE THEFT","51XX S 23RD DR","85041","DRIVEWAY","AE23"
"202300001484539",09/29/2023  21:09,,"AGGRAVATED ASSAULT","9XX W ALTA VISTA RD","85041","PARKING LOT","AC26"
"202300001486484",09/29/2023  21:20,09/30/2023  07:00,"LARCENY-THEFT","16XX E BLUEFIELD AVE","85022","DRIVEWAY","DI31"
"202300001484651",09/29/2023  21:20,,"LARCENY-THEFT","26XX W THUNDERBIRD RD","85023","DEPARTMENT / DISCOUNT STORE","DD23"
"202300001485920",09/29/2023  21:30,09/30/2023  03:30,"LARCENY-THEFT","47XX N 15TH ST","85014","APARTMENT","BI30"
"202300001484691",09/29/2023  21:40,,"AGGRAVATED ASSAULT","42XX N 69TH DR","85033","APARTMENT","BH12"
"202300001484718",09/29/2023  21:47,09/29/2023  21:47,"AGGRAVATED ASSAULT","20XX W DUNLAP AVE","85021","MOBILE HOME","CH24"
"202300001484768",09/29/2023  22:00,,"AGGRAVATED ASSAULT","100XX N 13TH ST","85020","APARTMENT","CI30"
"202300001484807",09/29/2023  22:00,,"LARCENY-THEFT","1XX E JEFFERSON ST","85004","GROCERY / SUPER MARKET","BA28"
"202300001495105",09/29/2023  22:00,,"ROBBERY","20XX W PALO VERDE DR","85015","STREET / ROADWAY / SIDEWALK","CA24"
"202300001484877",09/29/2023  22:29,09/29/2023  22:29,"AGGRAVATED ASSAULT","42XX N CENTRAL AVE","85013","BAR / LOUNG / NIGHT CLUB","BH27"
"202300001485129",09/29/2023  22:57,,"LARCENY-THEFT","33XX W DUNLAP AVE","85051","APARTMENT","CG21"
"202300001486060",09/29/2023  23:00,09/30/2023  06:00,"LARCENY-THEFT","45XX E PALOMINO RD","85018","SINGLE FAMILY HOUSE","BJ38"
"202300001486323",09/29/2023  23:00,09/30/2023  04:00,"RAPE","85XX N 22ND AVE","85021","APARTMENT","CG24"
"202300001486378",09/29/2023  23:00,09/30/2023  09:04,"MOTOR VEHICLE THEFT","27XX W GRENADINE RD","85041","STREET / ROADWAY / SIDEWALK","AD22"
"202300001485158",09/29/2023  23:00,09/29/2023  23:38,"MOTOR VEHICLE THEFT","XX S 41ST ST","85034","OFFICE / COMMERCIAL BUILDING","BA37"
"202300001485080",09/29/2023  23:16,,"MURDER AND NON-NEGLIGENT MANSLAUGHTER","2XX S 7TH ST","85004","STREET / ROADWAY / SIDEWALK","BA28"
"202300001496710",09/29/2023  23:20,,"ROBBERY","N BLACK CANYON AC & W MARYLAND AVE","85015","STREET / ROADWAY / SIDEWALK","CB23A"
"202300001485381",09/29/2023  23:47,,"AGGRAVATED ASSAULT","N 24TH ST & E PINCHOT AVE","85016","STREET / ROADWAY / SIDEWALK","BF32"
"202300001554758",09/30/2023  00:00,10/13/2023  00:00,"LARCENY-THEFT","N 19TH AVE & W INDIAN SCHOOL RD","85015","STREET / ROADWAY / SIDEWALK","BG24"
"202300001496877",09/30/2023  00:00,,"BURGLARY","48XX E ROOSEVELT ST","85008","GARAGE","BC39"
"202300001486083",09/30/2023  00:00,09/30/2023  06:50,"DRUG OFFENSE","N 111TH AVE & W HIGHLAND AVE","85037","VEHICLE","BI02"
"202300001498792",09/30/2023  00:00,10/01/2023  23:59,"MOTOR VEHICLE THEFT","7XX W CAMELBACK RD","85013","RESTAURANT","BJ26"
"202300001487601",09/30/2023  00:00,,"LARCENY-THEFT","24XX E BASELINE RD","85042","PARKING LOT","IB33"
"202300001486634",09/30/2023  00:00,09/30/2023  10:05,"MOTOR VEHICLE THEFT","21XX W MORTEN AVE","85021","APARTMENT","CE24"
"202300001496139",09/30/2023  00:00,10/02/2023  08:57,"LARCENY-THEFT","59XX W WASHINGTON ST","85043","FENCED COMMERCIAL YARD","BA14"
"202300001512113",09/30/2023  00:00,10/05/2023  07:43,"MOTOR VEHICLE THEFT","206XX N 20TH ST","85024","CONSTRUCTION SITE","EB32A"
"202300001487528",09/30/2023  00:00,09/30/2023  13:00,"AGGRAVATED ASSAULT","23XX E FLOWER ST","85016","STREET / ROADWAY / SIDEWALK","BF32"
"202300001502396",09/30/2023  00:00,,"LARCENY-THEFT","35XX W BELL RD","85308","OTHER","DH20"
"202300001510086",09/30/2023  00:00,10/04/2023  18:35,"LARCENY-THEFT","11XX E MCDOWELL RD","85006","HOSPITAL","BC29A"
"202300001529547",09/30/2023  00:00,10/08/2023  14:28,"LARCENY-THEFT","89XX N 19TH AVE","85021","APARTMENT","CG24"
"202300001490230",09/30/2023  00:00,,"DRUG OFFENSE","52XX W WILLETTA ST","85043","STREET / ROADWAY / SIDEWALK","BC16A"
"202300001485934",09/30/2023  00:00,,"ROBBERY","27XX W SWEETWATER AVE","85029","STREET / ROADWAY / SIDEWALK","DB22"
"202380006389",09/30/2023  00:30,09/30/2023  09:20,"LARCENY-THEFT","16XX W GLENDALE AVE","85015","APARTMENT","CC25"
"202300001487178",09/30/2023  00:30,09/30/2023  02:00,"LARCENY-THEFT","8XX N 2ND ST","85004","BAR / LOUNG / NIGHT CLUB","BB28"
"202300001487536",09/30/2023  00:30,09/30/2023  00:35,"LARCENY-THEFT","23XX W VAN BUREN ST","85009","COMMUNITY CENTER","BB23"
"202300001485474",09/30/2023  01:17,09/30/2023  01:17,"DRUG OFFENSE","44XX N 8TH AVE","85013","VEHICLE","BH26"
"202300001485507",09/30/2023  01:30,,"MOTOR VEHICLE THEFT","4XX N 41ST PL","85008","OTHER","BB37"
"202300001485508",09/30/2023  01:32,09/30/2023  01:32,"AGGRAVATED ASSAULT","39XX W MURIEL DR","85308","SINGLE FAMILY HOUSE","DH19"
"202300001485677",09/30/2023  01:50,09/30/2023  01:56,"LARCENY-THEFT","96XX W CAMELBACK RD","85037","BAR / LOUNG / NIGHT CLUB","BI05"
"202300001485559",09/30/2023  01:54,,"MOTOR VEHICLE THEFT","208XX N 27TH AVE","85027","APARTMENT","EB22"
"202300001518380",09/30/2023  02:00,10/03/2023  09:00,"BURGLARY","46XX W MITCHELL DR","85031","SINGLE FAMILY HOUSE","BG18"
"202300001486216",09/30/2023  02:00,09/30/2023  05:00,"AGGRAVATED ASSAULT","152XX S 50TH ST","85044","APARTMENT","JB39"
"202300001485711",09/30/2023  03:00,09/30/2023  03:11,"AGGRAVATED ASSAULT","100XX W MISSOURI AVE","85307","APARTMENT","CA04"
"202300001485787",09/30/2023  03:34,09/30/2023  03:35,"BURGLARY","20XX N 75TH AVE","85035","SPECIALTY STORE","BD10"
"202300001485769",09/30/2023  03:47,09/30/2023  03:47,"AGGRAVATED ASSAULT","64XX W VAN BUREN ST","85043","MOBILE HOME","BB13"
"202300001485841",09/30/2023  04:00,,"AGGRAVATED ASSAULT","38XX S CENTRAL AVE","85041","BAR / LOUNG / NIGHT CLUB","AF27"
"202300001485831",09/30/2023  04:26,,"MOTOR VEHICLE THEFT","50XX N 18TH ST","85016","APARTMENT","BJ31A"
"202300001485900",09/30/2023  04:30,,"BURGLARY","5XX E CAMELBACK RD","85012","RESTAURANT","BI28"
"202300001485878",09/30/2023  04:57,,"LARCENY-THEFT","82XX N 7TH ST","85020","CONVENIENCE MARKET / STORE","CF29"
"202300001487175",09/30/2023  05:00,,"MOTOR VEHICLE THEFT","25XX E CHAMBERS ST","85040","FENCED COMMERCIAL YARD","AD33"
"202300001485888",09/30/2023  05:04,,"AGGRAVATED ASSAULT","154XX N CAVE CREEK RD","85032","APARTMENT","DF33"
"202300001486610",09/30/2023  05:30,09/30/2023  09:30,"MOTOR VEHICLE THEFT","82XX W CAMPBELL AVE","85033","SINGLE FAMILY HOUSE","BH09"
"202300001486036",09/30/2023  06:22,,"DRUG OFFENSE","27XX W ROYAL PALM RD","85051","ALLEY","CF22"
"202300001486171",09/30/2023  07:30,,"LARCENY-THEFT","65XX W THOMAS RD","85033","GROCERY / SUPER MARKET","BF13"
"202300001499750",09/30/2023  08:00,10/02/2023  20:00,"LARCENY-THEFT","8XX N 52ND ST","85008","STREET / ROADWAY / SIDEWALK","BB40"
"202300001486823",09/30/2023  08:30,,"MOTOR VEHICLE THEFT","37XX W LYNNE LN","85041","STREET / ROADWAY / SIDEWALK","AC20"
"202300001486302",09/30/2023  08:30,,"LARCENY-THEFT","34XX W SOUTHERN AVE","85041","DRUG STORE","AD21"
"202300001486344",09/30/2023  08:50,,"AGGRAVATED ASSAULT","48XX E MCDOWELL RD","85008","STREET / ROADWAY / SIDEWALK","BD39"
"202300001486398",09/30/2023  09:07,,"BURGLARY","218XX N 19TH AVE","85027","AUTO DEALERSHIP NEW/USED","ED24"
"202300001486564",09/30/2023  09:07,09/30/2023  09:07,"LARCENY-THEFT","18XX W BETHANY HOME RD","85015","DRUG STORE","CA25"
"202300001486389",09/30/2023  09:08,,"RAPE","6XX N CENTRAL AVE","85003","APARTMENT","BB27"
"202300001487014",09/30/2023  09:08,09/30/2023  09:18,"LARCENY-THEFT","47XX E MCDOWELL RD","85008","CONVENIENCE MARKET / STORE","BD38"
"202300001486445",09/30/2023  09:15,09/30/2023  09:18,"AGGRAVATED ASSAULT","17XX E ST CHARLES AVE","85042","SINGLE FAMILY HOUSE","AC31"
"202300001486536",09/30/2023  09:35,,"AGGRAVATED ASSAULT","13XX E CINNABAR AVE","85020","APARTMENT","CI30"
"202300001486556",09/30/2023  09:40,09/30/2023  09:43,"LARCENY-THEFT","34XX W THUNDERBIRD RD","85029","SPECIALTY STORE","DC21"
"202300001486597",09/30/2023  09:57,,"BURGLARY","82XX W ENCANTO BLVD","85035","RENTAL STORAGE / FACILITY","BD09"
"202300001550233",09/30/2023  10:00,10/11/2023  22:40,"BURGLARY","69XX S 37TH GLN","85041","SINGLE FAMILY HOUSE","AB20"
"202300001559996",09/30/2023  10:00,10/14/2023  11:28,"MOTOR VEHICLE THEFT","35XX E TOPEKA DR","85050","SINGLE FAMILY HOUSE","DJ35"
"202300001487047",09/30/2023  10:00,09/30/2023  11:43,"LARCENY-THEFT","57XX N 19TH AVE","85015","DEPARTMENT / DISCOUNT STORE","CA25"
"202380006426",09/30/2023  10:01,10/02/2023  05:00,"LARCENY-THEFT","6XX E WATKINS ST","85004","OFFICE / COMMERCIAL BUILDING","AH28"
"202380006392",09/30/2023  10:40,09/30/2023  13:45,"LARCENY-THEFT","55XX E KARSTEN WAY","85008","OTHER","BC40"
"202300001487771",09/30/2023  11:00,09/30/2023  12:47,"LARCENY-THEFT","98XX W LOWER BUCKEYE RD","85353","DEPARTMENT / DISCOUNT STORE","AH05"
"202300001486950",09/30/2023  11:10,09/30/2023  11:10,"LARCENY-THEFT","34XX W BELL RD","85053","PARKING LOT","DH21"
"202300001487073",09/30/2023  11:40,,"LARCENY-THEFT","7XX E BELL RD","85022","DEPARTMENT / DISCOUNT STORE","DG29"
"202300001487063",09/30/2023  11:49,09/30/2023  11:49,"DRUG OFFENSE","61XX N 27TH AVE","85017","PARKING LOT","CB22"
"202300001487116",09/30/2023  11:55,,"LARCENY-THEFT","7XX W INDIAN SCHOOL RD","85013","DEPARTMENT / DISCOUNT STORE","BG26"
"202300001510002",09/30/2023  12:00,10/04/2023  17:20,"LARCENY-THEFT","10XX E ROOSEVELT ST","85006","CONDO / TOWNHOUSE","BB29"
"202300001487482",09/30/2023  13:15,09/30/2023  13:24,"LARCENY-THEFT","18XX W GLENROSA AVE","85015","CANAL / RIGHT-OF-WAY","BH25"
"202380006393",09/30/2023  13:35,09/30/2023  14:00,"LARCENY-THEFT","19XX W BELMONT AVE","85021","CONDO / TOWNHOUSE","CE24"
"202300001487586",09/30/2023  13:45,09/30/2023  13:46,"LARCENY-THEFT","30XX S 99TH AVE","85353","RETAIL BUSINESS","AG04"
"202300001487599",09/30/2023  13:51,09/30/2023  13:51,"MOTOR VEHICLE THEFT","38XX E MCDOWELL RD","85008","APARTMENT","BD36"
"202300001487627",09/30/2023  13:55,,"DRUG OFFENSE","25XX E CAMPO BELLO DR","85032","CONDO / TOWNHOUSE","DH33"
"202300001488174",09/30/2023  13:59,09/30/2023  14:40,"BURGLARY","66XX S 7TH ST","85042","STOREROOM/SHED (COMMERCIAL)","AC29"
"202300001487706",09/30/2023  14:07,09/30/2023  14:08,"LARCENY-THEFT","15XX E CAMPBELL AVE","85014","PARKING GARAGE","BI30"
"202300001487797",09/30/2023  14:20,,"LARCENY-THEFT","27XX W AGUA FRIA FWY","85027","DEPARTMENT / DISCOUNT STORE","EA22"
"202300001487795",09/30/2023  14:20,09/30/2023  14:29,"LARCENY-THEFT","51XX W BASELINE RD","85339","BUS STOP","IB16"
"202300001488070",09/30/2023  14:30,09/30/2023  15:00,"BURGLARY","25XX W PARK ST","85041","SINGLE FAMILY HOUSE","AB23"
"202300001487829",09/30/2023  14:39,,"DRUG OFFENSE","N BLACK CANYON AC & W COOLIDGE ST","85015","VEHICLE","BI23A"
"202300001487877",09/30/2023  14:49,,"AGGRAVATED ASSAULT","38XX W GLENDALE AVE","85019","DRIVEWAY","CC20"
"202300001498433",09/30/2023  15:00,10/02/2023  14:45,"MOTOR VEHICLE THEFT","24XX W FLORENTINE RD","85086","DRIVEWAY","FJ23"
"202300001488140",09/30/2023  15:00,09/30/2023  15:40,"DRUG OFFENSE","22XX E BELL RD","85022","RETAIL BUSINESS","DG32"
"202300001488008",09/30/2023  15:15,09/30/2023  15:15,"LARCENY-THEFT","210XX N TATUM BLVD","85054","DEPARTMENT / DISCOUNT STORE","EC39"
"202300001488055",09/30/2023  15:15,,"AGGRAVATED ASSAULT","47XX N 63RD AVE","85033","STREET / ROADWAY / SIDEWALK","BI13"
"202300001489658",09/30/2023  15:30,09/30/2023  21:25,"MOTOR VEHICLE THEFT","94XX N 31ST AVE","85051","APARTMENT","CH21"
"202300001494900",09/30/2023  16:00,10/01/2023  23:45,"LARCENY-THEFT","35XX W BASELINE RD","85339","STREET / ROADWAY / SIDEWALK","IB20"
"202300001490690",09/30/2023  16:00,10/01/2023  01:00,"MOTOR VEHICLE THEFT","25XX W SAT NAM WAY","85086","SINGLE FAMILY HOUSE","FJ23"
"202300001488447",09/30/2023  16:00,,"LARCENY-THEFT","34XX W GLENDALE AVE","85017","GROCERY / SUPER MARKET","CC21"
